Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
11/24/2011,-0.9,2.3,-4.2,0,1028.1,89,6,5
11/23/2011,2.4,5.7,-1,0,1031.7,300,9,0
11/22/2011,6.7,11,2.4,0,1025,344,17,3
11/21/2011,3.2,8.2,-1.8,0,1026.7,29,5,7
11/20/2011,2.4,7.1,-2.4,0,1030.5,187,6,1
11/19/2011,4.8,7.3,2.4,0,1026.2,347,12,0
11/18/2011,10.8,15.8,5.7,8.8,1016.7,90,9,5
11/17/2011,7.9,10.3,5.5,3.4,1017.9,342,4,5
11/16/2011,6.8,11.1,2.6,8.7,1026.4,65,6,8
11/15/2011,6,10.9,1,0,1026.3,79,4,3
11/14/2011,5.8,11.6,0.1,0,1026.1,86,5,1
11/13/2011,8.1,10.6,5.5,0,1025.4,54,7,0
11/12/2011,12.6,17,8.2,0,1019.9,321,10,0
11/11/2011,8.4,14.5,2.4,0,1014.8,280,8,6
11/10/2011,8.3,15.8,0.9,0,1017.8,219,5,0
11/9/2011,10.6,16.2,5,0,1023.7,35,4,0
11/8/2011,12.7,16.4,9,2,1026.8,315,5,4
11/7/2011,9.6,13.9,5.2,2,1027.5,151,5,7
11/6/2011,11.7,14.5,8.9,0,1027.6,33,5,5
11/5/2011,11.8,13.2,10.4,0.3,1027.5,57,5,8
11/4/2011,14.3,16.4,12.3,2,1023.1,10,6,8
11/3/2011,13.2,15.8,10.5,2,1025,61,2,8
11/2/2011,11.1,14.4,7.8,0,1028,47,5,8
11/1/2011,14.2,15.9,12.6,2,1024.2,22,6,6
10/31/2011,13.1,16,10.2,0,1022.4,100,5,8
10/30/2011,10.4,14.7,6.1,0,1022,159,5,8
10/29/2011,11.2,16.7,5.6,0,1020.8,96,5,7
10/28/2011,11.5,17.8,5.2,0,1023.5,74,4,6
10/27/2011,11.2,17.5,4.8,0,1023.4,179,5,2
10/26/2011,8.7,12.3,5,2,1023.9,179,5,7
10/25/2011,8.2,15.5,1,0,1027.7,225,5,5
10/24/2011,9.6,16.6,2.5,0,1029.3,356,8,0
10/23/2011,12.2,15.1,9.4,0.5,1024.3,15,12,5
10/22/2011,14.2,18.3,10.2,0.1,1016.6,187,4,8
10/21/2011,15.7,20.4,10.9,0,1018.8,93,4,5
10/20/2011,14.8,17.2,12.3,2,1020.3,45,4,7
10/19/2011,14.3,18.1,10.5,0.1,1020.9,72,6,7
10/18/2011,14.2,20.5,7.9,0,1023.3,73,6,1
10/17/2011,12.9,19.2,6.7,0,1023.7,163,6,0
10/16/2011,15.5,22.2,8.8,0,1015.8,23,9,0
10/15/2011,15.2,20.4,10.1,0,1009.4,336,11,4
10/14/2011,15.7,19.7,11.6,1.1,1010.6,359,7,6
10/13/2011,17.5,21.4,13.6,17.7,1010.5,214,8,6
10/12/2011,18.2,22.7,13.7,9.1,1015.1,182,6,7
10/11/2011,18.6,21.5,15.7,0,1021.8,161,5,7
10/10/2011,18.1,20.5,15.7,0,1024.9,185,4,8
10/9/2011,20.1,23.7,16.5,0,1020,50,5,7
10/8/2011,16.7,21.2,12.2,2,1017,70,5,7
10/7/2011,15.8,22.2,9.5,0,1018.3,79,6,2
10/6/2011,17.8,23.4,12.1,0,1019.5,66,6,0
10/5/2011,18.3,24.8,11.8,0,1013.9,155,9,3
10/4/2011,15,20.6,9.4,0,1017.5,170,5,7
10/3/2011,13.4,21.6,5.3,0,1024.5,190,7,2
10/2/2011,13.9,20.3,7.6,0,1030.1,64,8,0
10/1/2011,16.1,22.5,9.8,0,1025.9,331,8,0
9/30/2011,15.4,19.6,11.2,0,1024.4,181,8,2
9/29/2011,20.6,24.2,16.9,0,1020.3,332,12,4
9/28/2011,19.9,22.8,17,0,1014,344,5,7
9/27/2011,20.5,25.8,15.2,0,1015.2,140,6,7
9/26/2011,21.2,27.3,15.1,0,1017.3,168,6,3
9/25/2011,20.2,26,14.5,0,1016.6,164,6,5
9/24/2011,21.1,27.9,14.2,0,1013.9,154,7,1
9/23/2011,19.8,25.7,13.9,0,1014.5,150,5,4
9/22/2011,19.6,28.7,10.6,0,1014.9,28,8,0
9/21/2011,18.8,27.2,10.3,0,1014.1,329,5,2
9/20/2011,18.2,26.1,10.4,0,1017.6,321,6,1
9/19/2011,16.7,23.2,10.2,0,1022,9,7,1
9/18/2011,16.2,20.7,11.8,0,1025.3,17,8,5
9/17/2011,18.2,21.3,15.2,0,1021.4,12,7,5
9/16/2011,21.5,24.8,18.2,0.7,1015.7,341,9,8
9/15/2011,22.6,27.4,17.7,16.5,1010,68,5,6
9/14/2011,21.9,25.5,18.4,0,1009.3,131,4,6
9/13/2011,20.1,21.5,18.7,0,1011,180,5,7
9/12/2011,17.4,20.9,13.9,0,1014.3,187,7,8
9/11/2011,17.9,22.6,13.3,0,1018,214,6,4
9/10/2011,16.1,18.2,14,11.1,1022.5,15,5,7
9/9/2011,20.8,25,16.5,2.3,1021.4,337,11,5
9/8/2011,19.6,22.3,17,10.3,1014.3,38,6,7
9/7/2011,25.2,29.4,21.1,0,1006.5,224,9,7
9/6/2011,24.6,29.1,20.2,0,1007.6,176,7,7
9/5/2011,23.9,29,18.9,0,1012.5,131,7,7
9/4/2011,24.6,29.6,19.6,0,1012.3,174,7,3
9/3/2011,24,26.8,21.2,0,1013.2,186,7,6
9/2/2011,23.9,28.5,19.2,0,1009.3,206,7,7
9/1/2011,23.2,27.3,19.2,0,1010.9,186,6,6
8/31/2011,27.6,31.6,23.5,23.5,1005.2,184,9,8
8/30/2011,27.3,30.4,24.2,0,1006.9,186,6,6
8/29/2011,25.4,29.8,20.9,0,1008.4,193,5,7
8/28/2011,23.9,29,18.9,0,1008.7,175,6,4
8/27/2011,24.1,27.2,21,0,1011.8,116,4,5
8/26/2011,23.7,27.1,20.3,42.3,1014.5,23,6,6
8/25/2011,24.2,26.6,21.9,27.4,1014.1,47,6,7
8/24/2011,25.6,30,21.3,0,1011.4,148,7,6
8/23/2011,25.9,30.1,21.7,0,1011.2,159,7,5
8/22/2011,25.8,30.6,21,0,1010.9,113,6,4
8/21/2011,25.9,30.9,21,0,1009.3,193,9,5
8/20/2011,25.4,30.9,19.9,0,1011.2,201,7,4
8/19/2011,25.1,29.4,20.7,0,1011.9,197,8,4
8/18/2011,25.5,29.9,21.1,0,1010.6,211,9,7
8/17/2011,26.5,30.1,22.9,0.7,1007.9,251,8,7
8/16/2011,27.4,32.1,22.8,0,1003.8,155,9,3
8/15/2011,25.9,27,24.8,8.9,1001.5,50,8,8
8/14/2011,26.4,28.9,23.8,33,1001.3,84,5,7
8/13/2011,27.6,30.7,24.5,43.8,999.7,177,7,7
8/12/2011,29.1,32.7,25.5,0,1001.6,166,6,7
8/11/2011,29.4,33.9,24.9,0,1004,160,6,6
8/10/2011,27.8,33.7,21.9,0,1006.3,180,6,4
8/9/2011,27.9,33.7,22,10.8,1004.5,173,7,7
8/8/2011,29,33.7,24.3,0,1000,211,9,6
8/7/2011,27.5,30.9,24.1,1.8,1004.3,102,5,7
8/6/2011,26.9,29.8,24.1,2,1006,84,9,7
8/5/2011,28.1,31.3,24.9,0,1005.5,134,8,7
8/4/2011,27,31.5,22.5,0,1004.7,187,9,6
8/3/2011,25.9,31,20.9,0,1003.7,196,9,5
8/2/2011,28.5,32.1,24.9,0,1007.1,202,12,6
8/1/2011,29.8,34.2,25.3,0,1004,176,7,7
7/31/2011,29.6,35.9,23.4,0,1002.6,180,6,7
7/30/2011,26.8,32.4,21.1,0,1001,205,7,3
7/29/2011,25.6,27.9,23.2,77.7,1004.6,15,8,8
7/28/2011,28.9,32.5,25.4,0,1004.7,124,5,7
7/27/2011,26.6,30.2,23,2,1002.3,173,8,7
7/26/2011,29.1,34,24.2,6.6,999.3,135,9,4
7/25/2011,27.6,31.3,24,0.3,998.4,227,6,4
7/24/2011,29.5,34.3,24.7,84.2,999.3,49,7,7
7/23/2011,29.9,33.7,26.1,0,1001.5,96,5,7
7/22/2011,27.4,30.4,24.3,0,1001.9,88,7,8
7/21/2011,26.6,29.6,23.7,0.6,1002.2,104,7,7
7/20/2011,24.9,27.6,22.1,0.9,1002.1,111,7,7
7/19/2011,26.7,29.8,23.6,34,1001.4,80,6,8
7/18/2011,25.4,29.2,21.6,0,1003,301,4,8
7/17/2011,25.4,28.5,22.4,10.9,1004.2,46,5,8
7/16/2011,27,31.4,22.6,1.8,1003.5,165,5,7
7/15/2011,25.4,29.1,21.6,2,1004.9,166,9,7
7/14/2011,28.6,33,24.1,15.1,1005.1,90,8,7
7/13/2011,28,32.1,23.9,0,1004.4,116,7,7
7/12/2011,27.4,30.6,24.3,0,1006.5,130,8,7
7/11/2011,28.2,32.9,23.6,0,1007.2,95,9,7
7/10/2011,29.1,33.8,24.4,0,1006.2,128,7,7
7/9/2011,27.9,35,20.9,0,1004.4,171,7,4
7/8/2011,27.5,34,21,0,999.8,290,9,1
7/7/2011,25.6,31.3,20,0,996.6,310,11,2
7/6/2011,28.7,32.4,25,10.8,995.3,180,7,7
7/5/2011,29.1,32.4,25.7,0,997.9,195,9,7
7/4/2011,29.1,34.8,23.5,0,1001.9,190,9,7
7/3/2011,29.1,35,23.3,0,1001.7,250,9,3
7/2/2011,26.1,27.9,24.2,2,999.8,98,4,8
7/1/2011,25.4,28.2,22.5,5.9,1001.2,105,7,8
6/30/2011,27.2,31.2,23.3,15.2,1001.8,67,9,7
6/29/2011,27.1,30.7,23.4,2,1002.5,83,11,7
6/28/2011,27.6,33.1,22.2,0,1001.9,119,9,7
6/27/2011,25.6,31.2,19.9,0,999.3,105,8,6
6/26/2011,26.1,32.6,19.7,0,1000.4,352,9,5
6/25/2011,24.9,30.6,19.3,0,1009.4,105,6,5
6/24/2011,22.5,27.2,17.8,0,1009.5,36,6,6
6/23/2011,24.4,27.7,21.2,80.3,1000.8,115,16,8
6/22/2011,28.4,30.1,26.7,0.6,997.1,146,6,8
6/21/2011,30.4,35.5,25.2,2,1000.3,177,13,7
6/20/2011,28.7,35.5,21.9,0,1002.4,192,9,6
6/19/2011,26.9,33.1,20.7,0,1005.3,115,8,7
6/18/2011,27.8,34.7,20.9,0,1006.4,69,7,6
6/17/2011,25.6,30.3,20.9,0,1007,102,6,5
6/16/2011,21.9,24.3,19.5,0,1006.2,55,10,7
6/15/2011,26.3,30.6,22,1.2,1002.5,119,11,7
6/14/2011,28.6,33.9,23.2,2.2,1001.3,187,11,7
6/13/2011,27.4,34.8,20,0,1004.3,156,8,1
6/12/2011,25.9,34.7,17.1,0,1005.5,47,8,1
6/11/2011,23.9,27.6,20.2,14.3,1003.6,95,8,3
6/10/2011,28.2,33.9,22.5,2,999.9,162,10,7
6/9/2011,26.3,32.3,20.3,0,1001.3,124,8,7
6/8/2011,25.5,33,18,0,999.3,82,10,4
6/7/2011,27.6,35.3,19.9,19,995.2,306,10,6
6/6/2011,26.2,29.6,22.8,0.1,998.5,151,5,5
6/5/2011,25.2,32.9,17.6,0,1004.1,204,10,7
6/4/2011,25.6,30.8,20.3,2,1006.1,180,9,6
6/3/2011,27.9,32.4,23.5,0.1,1004.4,345,11,5
6/2/2011,27.4,35.3,19.6,0,1001.6,190,12,3
6/1/2011,26.9,32.2,21.5,0,1006.5,224,9,3
5/31/2011,25.9,29.3,22.4,2,1002.8,317,14,6
5/30/2011,25.2,30.3,20.1,0.1,1001.2,273,9,5
5/29/2011,25.1,28.5,21.8,3.9,1005.7,184,6,8
5/28/2011,25.6,32,19.2,0,1007.9,185,10,5
5/27/2011,21.6,28.6,14.6,0,1009.7,181,9,3
5/26/2011,22.8,28,17.6,0.6,1011.9,112,10,6
5/25/2011,22.8,28,17.6,0,1012.2,191,12,5
5/24/2011,22,27.1,16.9,0,1013.5,192,13,7
5/23/2011,21.1,28.1,14,0,1012.5,195,16,5
5/22/2011,21.4,30.2,12.6,0,1010.3,197,14,4
5/21/2011,18.8,26.1,11.5,0,1013.1,261,13,5
5/20/2011,18.8,20.8,16.8,0,1014.3,235,9,6
5/19/2011,20.6,24.6,16.7,2,1010.2,208,11,6
5/18/2011,23.2,28.4,18.1,0,1001.8,22,10,5
5/17/2011,21.4,26.6,16.2,0,997.1,45,6,7
5/16/2011,19.9,28.7,11.1,0,1008.2,179,11,3
5/15/2011,21.7,27.4,16,0,1012.9,141,9,4
5/14/2011,23.4,29.9,16.8,0,1006.6,244,16,2
5/13/2011,22.3,26.9,17.7,0,1009.8,296,14,1
5/12/2011,20.1,24.2,16,0,1009,295,17,2
5/11/2011,20.2,27.5,13,0,1006.4,313,14,6
5/10/2011,19.9,25.4,14.4,0,1006.8,185,9,3
5/9/2011,18.8,25.6,11.9,0.5,1006.8,306,6,7
5/8/2011,16.9,21.4,12.5,17.3,1007.7,44,7,7
5/7/2011,20.8,27.3,14.3,0,1008.9,92,9,7
5/6/2011,17.9,26,9.7,0,1002.6,313,6,1
5/5/2011,18.5,24,13,0,1001.6,346,7,6
5/4/2011,16.4,18,14.7,2,1007.1,99,9,8
5/3/2011,19.8,25,14.5,2,1013.8,166,9,6
5/2/2011,18.7,27,10.4,0,1011.7,323,10,4
5/1/2011,21.2,27.3,15.1,0,1010.5,254,12,4
4/30/2011,16.9,21,12.9,0,1004.7,308,15,6
4/29/2011,16.6,20.1,13,1.4,998.2,109,10,8
4/28/2011,17,22.2,11.8,0.3,1002.8,101,8,6
4/27/2011,14,21,7,2,1010.2,134,11,3
4/26/2011,15.5,21.2,9.8,2,1005.9,300,9,5
4/25/2011,14.7,18.2,11.1,2,1002.2,72,8,5
4/24/2011,14.5,21.6,7.4,0,1007.9,283,9,4
4/23/2011,13.7,18.6,8.7,2,1013.1,313,13,4
4/22/2011,12.3,17.6,7,5.1,1014.5,214,7,6
4/21/2011,14.1,17.3,10.9,3,1016.6,69,9,6
4/20/2011,16.6,23.2,10,0,1007.5,136,8,7
4/19/2011,14.7,21.9,7.5,0,1014,185,9,4
4/18/2011,16.2,20.8,11.6,0,1017.4,128,10,0
4/17/2011,16.8,18,15.6,2,1013.7,334,21,2
4/16/2011,16.1,23.1,9.1,0,1010.4,213,16,4
4/15/2011,20.1,24.1,16.2,0,1014.8,67,13,0
4/14/2011,20.8,30.3,11.2,0,1002.3,277,10,3
4/13/2011,17.1,23.9,10.3,0,1009.3,68,7,6
4/12/2011,16.2,24.2,8.2,0,1011.7,186,10,0
4/11/2011,14.2,21,7.4,0,1018.5,219,10,0
4/10/2011,15.4,19.4,11.4,0,1022.6,333,9,2
4/9/2011,17.1,25.8,8.4,0,1013.1,334,15,7
4/8/2011,11.7,19.6,3.7,0,1016.5,199,13,5
4/7/2011,14.4,19.8,9.1,0,1019.9,328,10,3
4/6/2011,14.1,17.4,10.8,0,1015.1,194,11,7
4/5/2011,11.8,16.8,6.7,0,1021.1,193,11,6
4/4/2011,12,20.5,3.5,0,1023.3,196,10,0
4/3/2011,10.3,18.9,1.8,0,1023.8,239,9,0
4/2/2011,8.2,12.9,3.4,0,1027.9,258,9,2
4/1/2011,9.9,15.8,4.1,6.3,1030,319,8,8
3/31/2011,14.4,21.9,7,0,1015.8,117,9,7
3/30/2011,13.7,22.6,4.8,0,1018.5,170,11,6
3/29/2011,11,20.3,1.7,0,1023.1,180,8,4
3/28/2011,10,14.7,5.3,0,1027.8,137,6,0
3/27/2011,11.2,18.8,3.5,0,1023.7,17,11,1
3/26/2011,8.7,15.1,2.3,0,1025.8,334,9,2
3/25/2011,7.4,15.1,-0.3,0,1026.2,299,9,3
3/24/2011,7.8,12.3,3.3,0,1027.2,325,12,1
3/23/2011,6.1,11.7,0.5,0,1023.9,296,13,4
3/22/2011,4.7,11.2,-1.8,0,1027.1,277,12,1
3/21/2011,5.5,9.3,1.8,0,1028.6,309,14,4
3/20/2011,8,11.2,4.7,0,1018.2,100,10,7
3/19/2011,8.2,14.2,2.1,0,1015.5,180,7,8
3/18/2011,10.2,15.1,5.3,0,1014.9,10,10,5
3/17/2011,8.6,17.3,-0.1,0,1014.3,202,8,2
3/16/2011,5.5,11.4,-0.5,0,1022.5,121,10,0
3/15/2011,5.7,10.3,1.1,0,1026,332,15,1
3/14/2011,7.1,9.2,5,0,1029.5,326,14,6
3/13/2011,11.9,18.9,5,0,1018.4,2,18,7
3/12/2011,10.4,17.3,3.5,0,1008.2,68,6,6
3/11/2011,7.8,13.8,1.9,0,1013.8,55,8,5
3/10/2011,8.1,16.6,-0.5,0,1021.6,22,7,0
3/9/2011,5.7,12.6,-1.3,0,1026.1,224,10,0
3/8/2011,7.1,11.1,3.1,0,1025,331,11,2
3/7/2011,6.6,11,2.2,0,1021.8,289,13,1
3/6/2011,8.6,11.3,5.8,0,1025.2,327,12,2
3/5/2011,7.8,13.2,2.3,0,1017.4,228,10,5
3/4/2011,4.5,12.4,-3.3,0,1020.5,189,9,4
3/3/2011,4.5,9.8,-0.7,0,1026.3,264,9,0
3/2/2011,1.7,7.2,-3.8,0,1026,281,12,2
3/1/2011,2.9,7.5,-1.7,0,1025.2,309,8,2
2/28/2011,1.6,5.9,-2.7,0,1027,342,14,5
2/27/2011,0.5,1.8,-0.8,1,1027.4,17,9,7
2/26/2011,-0.7,1.2,-2.5,0.6,1025.9,65,5,8
2/25/2011,1.3,6.7,-4.1,3.9,1031.1,142,7,5
2/24/2011,6.2,11.2,1.1,0,1024.7,60,12,4
2/23/2011,3.9,8.7,-0.9,0,1015.2,40,5,6
2/22/2011,3.2,8.4,-2,0,1018.9,51,5,7
2/21/2011,3,8.2,-2.2,0,1023.7,46,6,6
2/20/2011,2.6,8.8,-3.6,0,1026.4,75,4,6
2/19/2011,3.8,11.3,-3.7,0,1024.3,180,6,3
2/18/2011,0.6,7.7,-6.5,0,1026,191,6,5
2/17/2011,1.8,8.2,-4.6,0,1026.3,167,8,3
2/16/2011,-2,3,-7,0,1022.1,69,5,7
2/15/2011,-2.8,2.7,-8.3,0,1025.6,143,5,0
2/14/2011,-4.5,0.8,-9.8,0,1031.6,241,7,1
2/13/2011,-4.4,-2.2,-6.6,0.3,1031.7,5,9,4
2/12/2011,-6,-2.6,-9.4,1.3,1030.9,150,7,7
2/11/2011,-3.8,0.7,-8.3,0,1032.3,2,16,0
2/10/2011,-3.4,-2,-4.7,1.9,1027.9,199,6,8
2/9/2011,-1.6,3,-6.3,1.6,1026.9,147,8,8
2/8/2011,1.2,8.2,-5.8,0,1019.4,7,7,4
2/7/2011,1.4,4.6,-1.7,0,1013.4,51,5,5
2/6/2011,3.3,11,-4.4,0,1019.9,168,8,2
2/5/2011,-1.8,2.9,-6.4,0,1017.3,11,6,4
2/4/2011,1.3,7.9,-5.3,0,1022.9,91,7,2
2/3/2011,2,6.9,-2.9,0,1020.3,181,6,4
2/2/2011,0.1,6.8,-6.6,0,1021.6,342,12,2
2/1/2011,1.4,9.3,-6.6,0,1021.5,341,5,2
1/31/2011,-0.5,8.5,-9.4,0,1026.6,329,4,1
1/30/2011,-3.2,3.8,-10.3,0,1032.5,285,6,0
1/29/2011,-6,-0.8,-11.1,0,1035.7,354,7,0
1/28/2011,-4.2,0,-8.3,0,1037,319,13,2
1/27/2011,-5.6,-1.9,-9.3,0,1041.3,35,8,7
1/26/2011,-5.2,1,-11.4,0,1039.6,161,6,0
1/25/2011,-4.4,-0.3,-8.5,0,1036.4,11,10,0
1/24/2011,-5,0.3,-10.2,0,1031.9,194,5,4
1/23/2011,-4.3,-0.8,-7.8,0,1033.1,350,13,0
1/22/2011,-4.5,0.9,-9.9,0,1029.4,348,14,2
1/21/2011,-4.2,1.8,-10.2,0,1028.2,90,6,0
1/20/2011,-5.2,-0.1,-10.4,0,1030.1,260,8,2
1/19/2011,-4.5,0.8,-9.8,0,1032.3,5,10,0
1/18/2011,-5.8,-1.2,-10.4,0,1033.4,342,7,0
1/17/2011,-5.7,-0.9,-10.5,0,1034.8,352,13,0
1/16/2011,-6.6,-1.6,-11.6,0,1036.3,75,6,0
1/15/2011,-6.6,-2.7,-10.5,0,1038.7,5,11,0
1/14/2011,-2.4,0,-4.8,0,1036.5,339,20,1
1/13/2011,-2.6,3.7,-9,0,1025,287,7,0
1/12/2011,-4.5,1.3,-10.3,0,1023,122,5,0
1/11/2011,-3.6,-0.4,-6.9,0,1024.6,309,13,0
1/10/2011,-5.3,-0.3,-10.3,0,1025.1,254,9,5
1/9/2011,-5,-1.9,-8.1,0,1035.6,331,12,0
1/8/2011,-2.9,0,-5.8,0,1032.2,328,19,3
1/7/2011,-4.1,1,-9.2,0,1027.7,203,5,5
1/6/2011,-3.9,-1,-6.7,0,1037.6,351,12,0
1/5/2011,-4.5,-1.9,-7.1,0,1033.9,333,20,0
1/4/2011,-3,2.9,-8.9,0,1027.4,356,9,3
1/3/2011,-3.5,0.1,-7.1,0,1029.8,133,5,6
1/2/2011,-4,-1.1,-6.8,0,1034.3,157,6,7
1/1/2011,-3.4,0.1,-6.9,0,1035.3,351,11,1
12/31/2010,-5.9,-2.9,-8.9,0,1030.6,337,21,0
12/30/2010,-5.9,-4.1,-7.7,0,1026.3,327,23,2
12/29/2010,-1.8,1.6,-5.2,0,1023.1,332,17,4
12/28/2010,-0.7,2.5,-3.9,0,1019.6,351,7,3
12/27/2010,-0.5,6.9,-7.8,0,1012.7,308,11,1
12/26/2010,-3.6,1.9,-9.2,0,1013.8,220,5,0
12/25/2010,-5.2,-2.1,-8.4,0,1023.8,256,9,4
12/24/2010,-7.3,-3.3,-11.3,0,1034.1,250,8,2
12/23/2010,-4.5,-1.8,-7.2,0,1037.7,14,14,1
12/22/2010,2.4,7.5,-2.8,0,1023.7,5,20,5
12/21/2010,2.6,7.4,-2.1,0,1012.5,69,5,4
12/20/2010,4,12,-3.9,0,1015.5,147,5,4
12/19/2010,4.2,11.8,-3.3,0,1017.5,213,7,0
12/18/2010,0.8,6.4,-4.9,0,1012.9,125,5,4
12/17/2010,0,6.8,-6.8,0,1013.4,156,8,0
12/16/2010,-3.1,2,-8.3,0,1014.5,205,5,1
12/15/2010,-6.7,-2.4,-11,0,1028.2,242,14,0
12/14/2010,-5.6,-2.4,-8.8,0,1035.4,326,18,0
12/13/2010,-3.4,-1.3,-5.4,0,1031.5,38,10,5
12/12/2010,-0.7,2.7,-4.1,0,1020.9,33,12,6
12/11/2010,-1.2,2.5,-5,0,1018.9,130,11,1
12/10/2010,3.9,8.7,-1,0,1015.8,325,18,1
12/9/2010,2.1,5.9,-1.6,0,1007.1,345,5,6
12/8/2010,3.9,8.5,-0.7,0,1015.9,262,10,4
12/7/2010,1.1,6.8,-4.5,0,1014.4,201,5,4
12/6/2010,2.4,5.2,-0.4,0,1028.8,272,10,2
12/5/2010,5.7,13.4,-2.1,0,1024.9,349,16,5
12/4/2010,2.1,7.7,-3.4,0,1011.8,49,4,1
12/3/2010,0.5,6,-5,0,1019.1,123,8,0
12/2/2010,4,8.1,-0.1,0,1022.3,352,15,2
12/1/2010,4.2,7.4,1.1,0,1012.4,61,5,8
11/30/2010,-0.1,3.2,-3.3,0,1017.3,152,5,7
11/29/2010,1.4,4.3,-1.6,0,1018.7,40,4,3
11/28/2010,1.6,6.7,-3.4,0,1021,42,5,2
11/27/2010,2.6,5.2,0,0,1024.7,227,13,1
11/26/2010,2.5,8,-3.1,0,1016.6,360,7,3
11/25/2010,1.1,7.1,-4.8,0,1023.9,130,7,2
11/24/2010,3.5,7.9,-0.9,0,1027.1,330,14,1
11/23/2010,3.5,8.5,-1.5,0,1019.7,39,4,5
11/22/2010,4.8,10.7,-1.2,0,1021.3,136,5,1
11/21/2010,6.3,9.4,3.2,0,1018.6,300,14,1
11/20/2010,8.1,13.6,2.6,0,1009.9,41,5,4
11/19/2010,7.3,13.8,0.9,0,1012.4,42,7,2
11/18/2010,5.5,9.9,1.2,0,1018.2,96,2,6
11/17/2010,5,10.9,-1,0,1022,56,5,4
11/16/2010,5.5,12.6,-1.5,0,1023,67,6,3
11/15/2010,1.4,6.4,-3.5,0,1028.6,218,9,1
11/14/2010,3.2,7.8,-1.4,0,1037.7,359,9,3
11/13/2010,6.7,9.1,4.2,0,1032,9,7,2
11/12/2010,6.8,12.7,0.9,0,1016.8,322,10,5
11/11/2010,8.5,12.1,4.9,0,1014.3,286,16,3
11/10/2010,5.9,12.1,-0.3,0,1014.1,83,5,6
11/9/2010,4.6,10.5,-1.3,0,1019.4,68,4,2
11/8/2010,7.4,11.8,3,0,1025,322,12,0
11/7/2010,11.6,14.7,8.5,0,1019.8,296,14,4
11/6/2010,11.6,17.5,5.6,0,1015,58,6,4
11/5/2010,12,20.3,3.7,0,1018.4,104,5,0
11/4/2010,11.9,19.8,4,0,1021.5,95,4,0
11/3/2010,10.6,19.5,1.6,0,1021.9,360,3,0
11/2/2010,7.5,13.9,1.2,0,1026.4,244,7,0
11/1/2010,10.6,15.8,5.4,0,1029.7,28,13,3
10/31/2010,12,20.3,3.7,0,1024.1,345,4,0
10/30/2010,11.8,20.2,3.4,0,1026.2,5,5,1
10/29/2010,11.2,19.8,2.6,0,1027,284,5,0
10/28/2010,9.1,17.8,0.4,0,1028,348,5,0
10/27/2010,5.5,11.3,-0.2,0,1029.3,186,6,1
10/26/2010,5.6,8.3,2.9,0,1037.4,171,8,6
10/25/2010,9,14,4,0,1034.3,348,13,3
10/24/2010,10.8,14.1,7.5,7.5,1026.7,7,12,6
10/23/2010,14.1,15.8,12.3,0.1,1018,25,4,8
10/22/2010,12.8,14.3,11.2,0.4,1020,45,4,8
10/21/2010,11.6,13,10.2,0,1021.4,68,4,8
10/20/2010,9.7,12,7.4,0,1025.8,101,4,8
10/19/2010,9,11.5,6.5,0,1027.6,140,4,8
10/18/2010,7.8,9,6.6,3.2,1026,49,6,8
10/17/2010,8.9,10,7.9,0,1028.6,93,5,8
10/16/2010,13.6,19.2,7.9,0,1021.6,104,12,6
10/15/2010,15.2,20.7,9.7,0,1014.5,230,11,0
10/14/2010,17.9,21.1,14.7,0,1019.5,329,10,1
10/13/2010,15.6,22.5,8.7,0,1016.4,280,10,3
10/12/2010,13.3,19,7.7,0,1020.4,146,5,6
10/11/2010,16.8,20.4,13.1,0,1019.8,4,10,1
10/10/2010,16.6,19,14.2,25.4,1011.7,3,7,7
10/9/2010,17.4,22.7,12.2,0,1009.9,52,4,7
10/8/2010,18.6,24.3,12.8,0,1013.5,180,6,5
10/7/2010,18.8,23.7,13.8,0,1015.6,98,5,2
10/6/2010,19.4,25.6,13.1,0,1013.3,64,5,0
10/5/2010,18.5,26.4,10.6,0,1013.2,70,6,0
10/4/2010,16.6,23.9,9.2,0,1016.9,208,6,0
10/3/2010,19.7,23.7,15.7,0,1016.8,329,11,1
10/2/2010,19.4,22.4,16.3,0,1013.2,320,12,4
10/1/2010,18.4,23.5,13.4,24.1,1015.8,73,8,7
9/30/2010,17.4,24.5,10.3,0,1017.9,101,5,3
9/29/2010,14.3,20.4,8.2,0,1019.7,180,6,2
9/28/2010,15.6,19.5,11.6,0,1024.6,125,8,3
9/27/2010,17.1,22.7,11.6,0,1019.1,318,16,3
9/26/2010,18.7,24.9,12.5,0,1015.9,184,8,1
9/25/2010,16.9,21.8,12.1,0.1,1015.9,207,7,6
9/24/2010,18.6,24.2,12.9,0,1016.5,181,8,6
9/23/2010,17.6,25.8,9.4,0,1018,63,8,0
9/22/2010,15.5,22.3,8.7,0,1021.4,185,9,0
9/21/2010,15.3,17.5,13.1,1.8,1023.2,359,8,6
9/20/2010,18.9,20.3,17.4,24.3,1013.4,23,11,8
9/19/2010,19.8,23.9,15.6,0,1011.6,214,5,6
9/18/2010,15.9,18.4,13.5,1.4,1014.5,193,6,7
9/17/2010,16.8,19.3,14.2,7,1013.3,65,10,8
9/16/2010,24.8,26.5,23,4.3,1009.6,106,12,8
9/15/2010,25.9,29.6,22.1,0,1009.9,180,8,8
